lagoslakeid,lake_rsvr_class
205820,RSVR
205831,NL
205833,RSVR
205849,NL
205861,NL
205863,NL
205878,NL
205899,NL
205911,NL
205919,RSVR
205926,RSVR
205927,NL
205929,RSVR
205935,NL
205940,NL
205942,NL
205943,NL
205944,NL
205945,NL
205947,NL
205949,RSVR
205957,NL
205960,RSVR
205975,NL
205978,NL
205989,NL
205991,NL
205992,NL
206005,RSVR
206011,RSVR
206018,NL
206021,NL
206034,NL
206035,NL
206042,NL
206043,NL
206045,NL
206047,NL
206050,NL
206052,NL
206054,RSVR
206056,RSVR
206057,RSVR
206063,NL
206064,NL
206065,NL
206075,NL
206078,NL
206081,NL
206082,RSVR
206083,NL
206084,NL
206090,RSVR
206091,RSVR
206093,NL
206094,NL
206096,NL
206097,NL
206098,NL
206099,NL
206110,NL
206120,NL
206121,NL
206137,NL
206142,RSVR
206143,NL
206146,NL
206148,NL
206149,NL
206150,NL
206158,RSVR
206159,NL
206160,RSVR
206164,NL
206166,NL
206167,NL
206175,RSVR
206177,NL
206178,NL
206180,NL
206181,NL
206182,RSVR
206185,NL
206186,RSVR
206190,NL
206191,RSVR
206192,RSVR
206195,RSVR
206197,NL
206199,NL
206205,RSVR
206215,RSVR
206218,NL
206221,NL
206223,RSVR
206224,NL
206229,NL
206237,NL
206239,NL
206240,RSVR
206241,RSVR
206247,RSVR
206256,RSVR
206264,NL
206267,NL
206277,RSVR
206278,NL
206279,NL
206280,RSVR
206281,NL
206283,NL
206286,NL
206287,RSVR
206289,NL
206290,NL
206291,RSVR
206298,NL
206300,RSVR
206301,NL
206303,RSVR
206306,NL
206307,NL
206310,NL
206311,NL
206312,RSVR
206313,NL
206314,NL
206316,NL
206317,NL
206326,NL
206329,NL
206330,NL
206332,NL
206333,NL
206334,NL
206336,NL
206338,NL
206339,NL
206342,NL
206343,RSVR
206345,NL
206350,NL
206351,NL
206356,NL
206359,NL
206360,NL
206362,RSVR
206363,NL
206368,NL
206377,RSVR
206379,RSVR
206385,NL
206390,NL
206392,RSVR
206393,NL
206394,NL
206395,NL
206398,NL
206401,NL
206402,NL
206403,NL
206407,NL
206408,NL
206409,NL
206418,NL
206419,NL
206422,NL
206425,NL
206428,NL
206429,RSVR
206431,NL
206432,NL
206433,NL
206435,NL
206438,NL
206442,RSVR
206443,RSVR
206446,NL
206448,NL
206449,NL
206450,NL
206452,NL
206457,RSVR
206468,NL
206472,RSVR
206475,RSVR
206476,NL
206477,NL
206478,NL
206479,NL
206480,NL
206484,RSVR
206485,NL
206486,RSVR
206490,NL
206491,NL
206495,NL
206497,NL
206503,NL
206504,NL
206507,NL
206509,NL
206511,NL
206514,NL
206515,NL
206516,NL
206517,RSVR
206520,NL
206522,NL
206523,NL
206526,NL
206527,NL
206531,NL
206532,NL
206533,NL
206536,NL
206537,NL
206539,NL
206540,NL
206541,NL
206545,NL
206550,RSVR
206551,RSVR
206552,RSVR
206553,RSVR
206554,RSVR
206555,NL
206556,NL
206557,NL
206558,NL
206559,RSVR
206560,RSVR
206563,RSVR
206565,NL
206574,RSVR
206581,RSVR
206585,RSVR
206591,NL
206601,RSVR
206612,RSVR
206619,NL
206633,RSVR
206646,RSVR
206647,RSVR
206654,RSVR
206658,NL
206664,RSVR
206669,NL
206671,NL
206676,NL
206681,RSVR
206683,NL
206693,RSVR
206694,RSVR
206697,NL
206702,NL
206706,NL
206708,NL
206709,NL
206716,NL
206725,NL
206726,NL
206736,RSVR
206737,RSVR
206739,NL
206741,NL
206750,NL
206763,NL
206764,NL
206766,NL
206767,NL
206774,NL
206786,RSVR
206787,NL
206796,NL
206797,NL
206798,NL
206799,NL
206802,NL
206806,RSVR
206807,NL
206810,NL
206822,NL
206824,NL
206829,RSVR
206831,NL
206832,NL
206837,RSVR
206838,NL
206841,RSVR
206851,NL
206863,NL
206867,NL
206870,NL
206873,NL
206874,NL
206875,NL
206876,NL
206881,NL
206896,NL
206899,NL
206901,NL
206903,NL
206907,NL
206910,NL
206912,NL
206913,NL
206915,NL
206920,RSVR
206923,NL
206928,NL
206932,RSVR
206935,RSVR
206936,NL
206937,RSVR
206940,NL
206943,RSVR
206948,NL
206955,RSVR
206963,RSVR
206965,RSVR
206973,NL
206976,NL
206979,NL
206983,RSVR
206998,NL
207004,RSVR
207008,RSVR
207012,NL
207013,NL
207016,NL
207018,NL
207021,NL
207026,NL
207030,NL
207033,NL
207036,RSVR
207042,NL
207050,NL
207052,RSVR
207056,NL
207058,NL
207065,NL
207069,RSVR
207072,RSVR
207092,NL
207094,RSVR
207095,NL
207096,NL
207103,NL
207108,NL
207110,NL
207113,RSVR
207123,NL
207128,RSVR
207131,NL
207134,NL
207140,RSVR
207153,RSVR
207168,RSVR
207173,RSVR
207174,NL
207177,RSVR
207179,RSVR
207181,NL
207182,NL
207183,NL
207184,RSVR
207185,RSVR
207187,NL
207190,RSVR
207191,RSVR
207193,NL
207196,RSVR
207202,NL
207203,NL
207214,NL
207222,RSVR
207223,NL
207226,RSVR
207227,NL
207235,RSVR
207239,RSVR
207240,NL
207246,RSVR
207247,NL
207248,RSVR
207255,NL
207259,NL
207264,NL
207265,NL
207267,RSVR
207270,NL
207271,RSVR
207272,RSVR
207275,RSVR
207283,NL
207284,RSVR
207285,NL
207289,NL
207295,NL
207313,NL
207314,NL
207318,RSVR
207321,NL
207323,RSVR
207325,NL
207328,NL
207329,NL
207331,NL
207332,RSVR
207333,RSVR
207334,NL
207340,NL
207342,NL
207347,NL
207348,RSVR
207349,NL
207351,RSVR
207354,NL
207358,NL
207359,NL
207360,NL
207361,RSVR
207362,RSVR
207367,NL
207368,NL
207369,NL
207370,NL
207380,RSVR
207390,NL
207391,NL
207399,RSVR
207400,NL
207401,NL
207411,RSVR
207421,RSVR
207426,RSVR
207427,NL
207431,RSVR
207432,RSVR
207433,RSVR
207434,NL
207439,RSVR
207440,NL
207442,NL
207443,RSVR
207444,NL
207447,RSVR
207451,NL
207452,NL
207457,NL
207461,RSVR
207463,NL
207464,RSVR
207466,NL
207468,NL
207469,RSVR
207470,NL
207471,RSVR
207473,NL
207475,RSVR
207476,NL
207479,NL
207480,NL
207481,NL
207488,NL
207489,NL
207490,NL
207492,NL
207493,RSVR
207499,RSVR
207500,NL
207503,RSVR
207507,NL
207508,NL
207509,NL
207510,NL
207512,RSVR
207513,NL
207514,RSVR
207515,RSVR
207517,NL
207521,NL
207523,RSVR
207526,NL
207535,RSVR
207538,NL
207539,NL
207540,NL
207541,RSVR
207545,RSVR
207546,RSVR
207554,RSVR
207555,NL
207556,NL
207557,NL
207558,RSVR
207559,NL
207560,NL
207561,NL
207562,NL
207564,RSVR
207565,NL
207567,NL
207569,NL
207571,RSVR
207575,RSVR
207576,NL
207579,NL
207582,NL
207583,NL
207584,NL
207586,RSVR
207587,NL
207589,NL
207590,NL
207591,NL
207595,NL
207601,NL
207602,RSVR
207603,NL
207605,NL
207609,NL
207613,NL
207614,RSVR
207616,RSVR
207617,NL
207619,RSVR
207622,NL
207623,NL
207625,NL
207626,NL
207630,NL
207633,NL
207636,NL
207639,NL
207640,NL
207642,RSVR
207646,RSVR
207647,NL
207649,RSVR
207657,RSVR
207661,RSVR
207664,RSVR
207667,NL
207668,RSVR
207677,NL
207678,RSVR
207679,RSVR
207680,NL
207686,RSVR
207687,RSVR
207691,NL
207692,NL
207694,RSVR
207698,NL
207700,NL
207702,NL
207703,NL
207704,NL
207705,NL
207707,NL
207708,RSVR
207709,NL
207710,NL
207712,RSVR
207714,NL
207716,NL
207717,NL
207718,NL
207720,NL
207722,NL
207725,NL
207727,NL
207728,NL
207732,NL
207734,NL
207735,NL
207736,NL
207740,NL
207741,NL
207742,RSVR
207744,NL
207746,NL
207747,RSVR
207748,RSVR
207749,NL
207753,RSVR
207760,NL
207763,NL
207767,NL
207768,RSVR
207769,NL
207780,NL
207781,NL
207787,NL
207792,NL
207804,RSVR
207806,NL
207811,NL
207815,NL
207818,NL
207822,RSVR
207830,NL
207838,RSVR
207841,NL
207845,NL
207847,RSVR
207848,RSVR
207849,RSVR
207858,NL
207866,NL
207870,NL
207871,NL
207872,NL
207875,RSVR
207878,NL
207881,NL
207883,RSVR
207884,NL
207886,NL
207887,RSVR
207894,NL
207898,NL
207901,NL
207904,NL
207905,NL
207906,NL
207907,NL
207913,RSVR
207914,NL
207919,NL
207921,NL
207923,NL
207925,NL
207927,NL
207937,NL
207939,NL
207946,NL
207949,RSVR
207951,NL
207952,NL
207958,NL
207961,NL
207962,RSVR
207963,NL
207969,RSVR
207972,NL
207980,NL
207983,NL
207993,NL
207995,RSVR
207998,RSVR
208009,RSVR
208021,NL
208034,RSVR
208036,NL
208040,RSVR
208043,NL
208045,NL
208046,RSVR
208049,NL
208050,NL
208076,NL
208077,NL
208079,RSVR
208080,NL
208081,NL
208082,RSVR
208084,NL
208091,RSVR
208092,RSVR
208105,RSVR
208113,NL
208115,NL
208117,RSVR
208118,NL
208119,NL
208123,NL
208128,NL
208130,RSVR
208133,RSVR
208134,NL
208136,NL
208138,RSVR
208140,NL
208141,RSVR
208147,NL
208151,RSVR
208158,NL
208164,NL
208168,NL
208185,NL
208187,NL
208193,RSVR
208197,RSVR
208203,RSVR
208206,NL
208214,RSVR
208217,NL
208218,NL
208219,NL
208220,NL
208233,RSVR
208239,RSVR
208242,NL
208253,NL
208255,RSVR
208260,RSVR
208262,RSVR
208263,NL
208266,NL
208267,RSVR
208288,NL
208289,NL
208295,NL
208296,NL
208300,RSVR
208310,NL
208313,NL
208314,NL
208315,NL
208317,NL
208319,RSVR
208322,NL
208334,NL
208337,RSVR
208342,NL
208362,RSVR
208363,RSVR
208367,RSVR
208371,RSVR
208380,NL
208381,NL
208382,NL
208386,NL
208389,NL
208390,NL
208391,RSVR
208394,NL
208398,NL
208401,NL
208405,NL
208407,NL
208411,NL
208421,RSVR
208423,NL
208424,NL
208425,NL
208428,NL
208431,NL
208436,RSVR
208439,NL
208442,NL
208447,NL
208453,NL
208461,RSVR
208462,RSVR
208465,NL
208470,RSVR
208471,NL
208472,RSVR
208478,NL
208479,NL
208480,NL
208482,NL
208483,NL
208484,NL
208485,NL
208486,RSVR
208488,RSVR
208489,RSVR
208494,NL
208496,RSVR
208497,NL
208499,NL
208503,NL
208508,RSVR
208510,NL
208516,RSVR
208518,NL
208519,NL
208521,RSVR
208525,RSVR
208527,NL
208528,RSVR
208532,NL
208536,RSVR
208540,NL
208542,NL
208543,NL
208546,NL
208547,NL
208548,NL
208553,NL
208556,NL
208557,RSVR
208560,NL
208567,NL
208568,NL
208571,NL
208580,NL
208583,NL
208589,RSVR
208595,NL
208597,NL
208600,RSVR
208607,RSVR
208610,RSVR
208611,NL
208613,NL
208615,RSVR
208619,NL
208620,NL
208623,NL
208625,RSVR
208629,RSVR
208630,NL
208631,RSVR
208634,NL
208635,NL
208637,NL
208641,RSVR
208646,RSVR
208648,RSVR
208655,RSVR
208658,RSVR
208660,NL
208662,NL
208670,RSVR
208671,RSVR
208672,NL
208674,NL
208676,NL
208677,NL
208678,NL
208679,RSVR
208681,NL
208683,RSVR
208685,RSVR
208686,RSVR
208689,RSVR
208690,RSVR
208691,RSVR
208692,RSVR
208693,NL
208694,NL
208697,NL
208700,NL
208708,RSVR
208709,NL
208711,NL
208712,NL
208713,NL
208715,NL
208717,NL
208718,RSVR
208719,NL
208721,RSVR
208722,RSVR
208723,RSVR
208726,RSVR
208730,RSVR
208734,NL
208737,NL
208738,NL
208743,RSVR
208747,NL
208749,NL
208751,RSVR
208752,NL
208758,NL
208759,RSVR
208764,RSVR
208765,NL
208769,NL
208771,NL
208772,NL
208773,NL
208774,RSVR
208776,NL
208778,NL
208779,RSVR
208782,NL
208783,NL
208786,RSVR
208789,NL
208793,RSVR
208794,RSVR
208795,NL
208799,RSVR
208800,NL
208802,RSVR
208803,RSVR
208806,NL
208808,NL
208813,NL
208814,NL
208815,NL
208816,RSVR
208818,NL
208819,NL
208821,NL
208823,RSVR
208824,NL
208832,NL
208833,NL
208836,NL
208839,RSVR
208841,NL
208842,NL
208844,RSVR
208848,RSVR
208849,NL
208850,RSVR
208855,RSVR
208858,NL
208864,NL
208866,NL
208869,RSVR
208871,RSVR
208872,NL
208873,NL
208874,NL
208877,NL
208878,NL
208880,RSVR
208883,NL
208884,RSVR
208885,NL
208887,RSVR
208890,NL
208892,RSVR
208894,RSVR
208895,RSVR
208897,RSVR
208901,RSVR
208907,NL
208908,RSVR
208909,NL
208910,RSVR
208912,NL
208914,NL
208915,RSVR
208916,RSVR
208923,NL
208925,RSVR
208926,NL
208927,NL
208928,NL
208931,NL
208932,NL
208934,NL
208936,NL
208941,NL
208944,NL
208945,NL
208950,NL
208954,NL
208957,NL
208958,NL
208963,NL
208964,RSVR
208971,NL
208972,RSVR
208973,RSVR
208974,RSVR
208975,NL
208976,NL
208977,RSVR
208978,RSVR
208979,RSVR
208985,RSVR
208991,NL
209002,NL
209013,NL
209023,NL
209029,NL
209030,RSVR
209033,RSVR
209036,RSVR
209043,RSVR
209044,RSVR
209049,RSVR
209052,NL
209053,NL
209057,NL
209058,NL
209060,NL
209064,NL
209069,NL
209076,NL
209079,RSVR
209082,RSVR
209083,RSVR
209089,NL
209093,NL
209096,RSVR
209101,RSVR
209106,NL
209113,RSVR
209114,RSVR
209116,NL
209119,NL
209120,NL
209122,NL
209124,RSVR
209130,NL
209135,NL
209145,NL
209146,RSVR
209148,NL
209149,NL
209173,NL
209180,NL
209182,NL
209183,NL
209185,RSVR
209186,NL
209187,NL
209189,RSVR
209196,NL
209198,NL
209199,RSVR
209213,NL
209214,RSVR
209216,NL
209218,NL
209219,RSVR
209222,NL
209224,NL
209227,NL
209229,RSVR
209239,RSVR
209243,NL
209244,NL
209246,NL
209247,NL
209251,NL
209252,NL
209258,NL
209265,RSVR
209271,NL
209278,NL
209281,NL
209285,NL
209290,RSVR
209294,NL
209297,RSVR
209304,NL
209307,NL
209311,NL
209314,NL
209327,NL
209343,NL
209344,NL
209345,NL
209351,RSVR
209354,RSVR
209355,NL
209363,NL
209371,NL
209373,NL
209376,NL
209394,RSVR
209396,NL
209408,NL
209410,NL
209414,NL
209415,NL
209421,RSVR
209423,NL
209424,RSVR
209433,NL
209435,NL
209440,RSVR
209462,NL
209479,RSVR
209491,NL
209502,RSVR
209510,RSVR
209511,RSVR
209515,NL
209520,RSVR
209522,NL
209529,NL
209530,RSVR
209531,NL
209533,NL
209541,NL
209544,NL
209545,NL
209547,NL
209549,RSVR
209556,NL
209558,RSVR
209560,NL
209566,NL
209569,RSVR
209571,RSVR
209575,RSVR
209577,NL
209578,RSVR
209579,RSVR
209586,NL
209587,NL
209589,NL
209593,NL
209594,NL
209604,NL
209607,NL
209608,RSVR
209609,RSVR
209610,RSVR
209619,NL
209620,RSVR
209624,NL
209626,NL
209627,NL
209628,NL
209633,RSVR
209638,NL
209640,RSVR
209664,NL
209676,NL
209677,NL
209682,RSVR
209684,NL
209687,RSVR
209694,NL
209695,NL
209706,NL
209710,NL
209711,NL
209712,RSVR
209717,NL
209718,NL
209721,NL
209722,RSVR
209725,NL
209727,NL
209732,NL
209734,NL
209735,NL
209736,RSVR
209740,NL
209745,RSVR
209758,NL
209760,RSVR
209763,NL
209766,NL
209768,NL
209770,NL
209774,NL
209777,NL
209778,NL
209782,NL
209785,NL
209788,RSVR
209798,RSVR
209803,RSVR
209805,RSVR
209810,RSVR
209812,NL
209813,RSVR
209817,NL
209820,NL
209821,RSVR
209822,RSVR
209824,RSVR
209826,RSVR
209830,NL
209831,RSVR
209832,NL
209834,NL
209836,NL
209838,RSVR
209840,RSVR
209849,RSVR
209851,RSVR
209855,NL
209856,RSVR
209857,NL
209858,NL
209859,RSVR
209860,NL
209861,NL
209862,NL
209863,NL
209866,RSVR
209870,NL
209879,RSVR
209889,RSVR
209894,RSVR
209896,RSVR
209897,NL
209901,NL
209905,RSVR
209907,NL
209910,RSVR
209922,RSVR
209923,RSVR
209924,NL
209929,RSVR
209931,NL
209932,NL
209933,NL
209938,RSVR
209941,RSVR
209945,NL
209946,NL
209947,NL
209949,NL
209950,NL
209951,NL
209952,NL
209955,NL
209956,NL
209958,NL
209959,NL
209964,NL
209969,NL
209974,NL
209978,NL
209979,NL
209980,NL
209983,NL
209984,NL
209986,NL
209993,NL
209994,NL
210003,RSVR
210004,RSVR
210006,RSVR
210010,NL
210013,NL
210016,RSVR
210017,NL
210018,NL
210019,NL
210020,NL
210023,NL
210024,NL
210027,NL
210028,NL
210034,RSVR
210035,NL
210038,RSVR
210039,RSVR
210040,RSVR
210041,NL
210042,NL
210044,RSVR
210045,NL
210046,RSVR
210051,NL
210054,NL
210055,NL
210056,NL
210057,RSVR
210062,NL
210064,NL
210065,NL
210066,NL
210067,NL
210070,RSVR
210071,NL
210074,NL
210076,RSVR
210079,NL
210080,RSVR
210081,RSVR
210082,NL
210084,NL
210090,NL
210091,NL
210096,RSVR
210099,RSVR
210100,NL
210103,RSVR
210105,NL
210106,NL
210107,NL
210108,RSVR
210109,RSVR
210114,RSVR
210115,NL
210118,NL
210120,RSVR
210121,RSVR
210122,NL
210124,RSVR
210125,NL
210126,NL
210127,NL
210130,NL
210132,RSVR
210133,RSVR
210135,RSVR
210138,RSVR
210139,NL
210140,NL
210141,RSVR
210144,NL
210153,NL
210155,RSVR
210159,NL
210162,NL
210164,NL
210170,NL
210171,RSVR
210172,RSVR
210173,RSVR
210174,NL
210175,RSVR
210177,NL
210178,RSVR
210182,RSVR
210184,NL
210185,NL
210186,RSVR
210187,NL
210188,NL
210189,NL
210190,RSVR
210191,RSVR
210199,NL
210200,NL
210204,NL
210211,NL
210219,NL
210221,RSVR
210234,NL
210246,NL
210264,NL
210271,NL
210272,NL
210274,NL
210280,RSVR
210282,NL
210283,NL
210284,NL
210286,NL
210287,RSVR
210288,RSVR
210289,RSVR
210292,RSVR
210294,NL
210295,RSVR
210297,RSVR
210298,NL
210300,RSVR
210318,NL
210319,NL
210322,NL
210326,NL
210332,RSVR
210336,NL
210338,NL
210339,NL
210340,NL
210341,NL
210347,RSVR
210348,NL
210351,RSVR
210356,NL
210357,NL
210362,NL
210365,RSVR
210368,NL
210370,RSVR
210371,RSVR
210377,NL
210380,NL
210381,NL
210384,NL
210387,NL
210391,NL
210395,NL
210397,RSVR
210400,NL
210414,NL
210421,NL
210424,NL
210428,NL
210433,RSVR
210441,NL
210445,NL
210448,RSVR
210451,NL
210465,RSVR
210467,NL
210472,NL
210474,RSVR
210478,NL
210481,NL
210487,NL
210491,NL
210494,NL
210496,RSVR
210497,NL
210503,NL
210506,NL
210507,RSVR
210518,NL
210520,NL
210521,NL
210525,RSVR
210537,NL
210538,NL
210541,RSVR
210542,NL
210559,NL
210564,RSVR
210565,RSVR
210570,RSVR
210586,NL
210609,RSVR
210616,RSVR
210617,RSVR
210627,NL
210635,RSVR
210640,RSVR
210644,RSVR
210658,NL
210664,NL
210665,NL
210670,RSVR
210683,NL
210692,NL
210693,RSVR
210697,NL
210703,RSVR
210708,NL
210712,NL
210713,NL
210720,NL
210730,NL
210733,RSVR
210736,NL
210741,NL
210763,NL
210764,NL
210765,NL
210772,NL
210774,NL
210776,RSVR
210778,NL
210779,RSVR
210782,RSVR
210785,RSVR
210792,NL
210800,RSVR
210802,NL
210803,RSVR
210810,NL
210811,NL
210812,NL
210814,RSVR
210818,RSVR
210825,NL
210836,NL
210848,NL
210849,NL
210853,RSVR
210854,NL
210855,NL
210857,NL
210859,NL
210862,RSVR
210865,NL
210866,NL
210869,NL
210870,RSVR
210871,RSVR
210885,NL
210890,NL
210891,NL
210896,NL
210900,RSVR
210902,NL
210914,NL
210923,RSVR
210924,RSVR
210926,NL
210935,NL
210942,NL
210946,RSVR
210947,NL
210948,NL
210957,NL
210960,NL
210961,NL
210962,NL
210963,NL
210968,RSVR
210975,NL
210977,RSVR
210980,RSVR
210986,NL
210989,NL
210991,NL
210992,NL
210993,RSVR
210994,NL
210996,NL
211004,RSVR
211005,NL
211006,NL
211008,RSVR
211009,NL
211013,NL
211015,RSVR
211019,RSVR
211020,NL
211022,NL
211023,NL
211024,NL
211025,RSVR
211026,NL
211027,NL
211028,NL
211031,NL
211033,NL
211035,RSVR
211036,NL
211037,NL
211040,RSVR
211042,NL
211045,NL
211047,NL
211048,RSVR
211049,NL
211050,NL
211052,RSVR
211057,NL
211060,RSVR
211070,NL
211071,NL
211073,RSVR
211074,NL
211076,RSVR
211077,RSVR
211078,RSVR
211083,NL
211085,NL
211087,RSVR
211092,NL
211093,NL
211094,RSVR
211097,RSVR
211098,NL
211102,RSVR
211108,NL
211110,RSVR
211114,NL
211115,NL
211120,NL
211121,NL
211122,NL
211125,RSVR
211127,NL
211129,NL
211132,RSVR
211137,NL
211138,NL
211140,NL
211142,NL
211145,NL
211146,NL
211147,RSVR
211151,NL
211152,NL
211157,NL
211158,NL
211161,NL
211162,RSVR
211163,RSVR
211164,RSVR
211170,RSVR
211173,NL
211177,NL
211178,NL
211179,NL
211183,NL
211184,NL
211186,RSVR
211188,NL
211191,NL
211194,NL
211196,RSVR
211197,RSVR
211202,NL
211204,NL
211205,NL
211212,NL
211213,NL
211215,NL
211216,RSVR
211218,NL
211220,RSVR
211221,RSVR
211222,NL
211225,NL
211229,NL
211230,NL
211233,NL
211234,NL
211235,NL
211238,NL
211239,NL
211240,NL
211241,RSVR
211243,NL
211245,NL
211246,RSVR
211251,NL
211254,RSVR
211256,NL
211257,NL
211261,NL
211262,RSVR
211263,NL
211264,NL
211281,NL
211285,RSVR
211291,NL
211314,RSVR
211318,RSVR
211322,NL
211325,RSVR
211333,RSVR
211343,NL
211351,RSVR
211354,RSVR
211359,RSVR
211360,NL
211370,RSVR
211371,NL
211379,RSVR
211380,RSVR
211384,RSVR
211394,RSVR
211396,NL
211397,NL
211398,NL
211402,NL
211409,NL
211410,NL
211412,NL
211413,NL
211415,RSVR
211417,RSVR
211418,NL
211420,NL
211428,NL
211430,NL
211445,RSVR
211448,NL
211450,NL
211452,NL
211457,NL
211460,NL
211461,NL
211465,NL
211484,NL
211488,NL
211489,NL
211490,NL
211494,RSVR
211499,NL
211509,NL
211520,NL
211521,NL
211522,NL
211528,NL
211529,NL
211531,NL
211537,NL
211538,NL
211548,RSVR
211559,NL
211569,RSVR
211572,NL
211574,NL
211576,NL
211590,NL
211597,NL
211601,NL
211602,NL
211603,RSVR
211605,NL
211606,NL
211610,RSVR
211616,RSVR
211618,NL
211620,NL
211631,NL
211632,RSVR
211633,NL
211638,NL
211639,NL
211642,RSVR
211644,RSVR
211645,NL
211649,RSVR
211656,NL
211660,RSVR
211667,NL
211672,NL
211678,RSVR
211692,RSVR
211700,NL
211711,NL
211712,NL
211719,NL
211721,NL
211723,RSVR
211725,RSVR
211732,NL
211734,NL
211739,NL
211741,NL
211743,NL
211746,RSVR
211758,NL
211767,RSVR
211789,NL
211792,RSVR
211805,NL
211807,NL
211809,RSVR
211821,NL
211828,NL
211829,NL
211833,NL
211839,RSVR
211857,RSVR
211858,RSVR
211861,RSVR
211867,RSVR
211868,NL
211870,NL
211872,NL
211881,RSVR
211885,RSVR
211893,NL
211902,RSVR
211904,NL
211907,RSVR
211908,RSVR
211912,RSVR
211915,NL
211917,NL
211920,RSVR
211922,RSVR
211924,RSVR
211925,NL
211926,NL
211928,NL
211932,NL
211933,RSVR
211939,RSVR
211944,RSVR
211947,RSVR
211948,NL
211955,NL
211965,RSVR
211971,RSVR
211972,NL
211974,RSVR
