lagoslakeid,net_id,lagos_degree,strength
221947,18,261,24954.19
222430,18,2,3.264
221789,18,260,16600.672
222250,18,258,15565.362
223156,18,37,1328.088
221972,18,37,1431.464
221339,18,38,1359.232
223150,18,37,1486.406
220580,18,302,34715.811
221661,18,3,5.516
222323,18,4,15.746
222320,18,5,15.749
220586,18,7,243.063
223065,18,3,19.582
222411,18,258,26172.412
222170,18,258,15282.226
223241,18,258,18159.124
223382,18,258,18328.646
221606,18,258,19365.457
222619,18,258,16282.163
223042,18,5,4.918
222779,18,2,1.046
222079,18,2,0.959
223043,18,2,0.58
222417,18,2,0.465
221020,18,258,31064.645
223330,18,258,25994.874
222839,18,259,15918.308
222553,18,258,14202.89
221785,18,2,0.956
221131,18,259,21483.771
221664,18,258,31501.541
220664,18,258,25283.9
222474,18,258,16996.552
223016,18,258,23875.55
222808,18,258,22778.56
222841,18,258,20752.939
223254,18,258,17089.058
222259,18,258,26111.982
221257,18,258,20191.71
223023,18,261,20080.807
221694,18,259,26879.853
222477,18,258,21389.341
222918,18,3,11.486
221531,18,2,1.278
223289,18,3,6.602
223288,18,259,21409.133
222996,18,2,0.483
222601,18,2,0.404
221575,18,258,19630.277
222473,18,258,15622.569
222226,18,258,18457.285
221888,18,258,23089.073
223324,18,258,17185.958
221084,18,258,25170.228
220827,18,5,5.034
223272,18,260,14384.281
221214,18,258,13185.968
222277,18,258,14971.752
221519,18,258,20652.83
222565,18,3,0.685
221237,18,258,19220.835
221580,18,258,17676.455
221595,18,258,19716.295
223248,18,258,19488.993
221932,18,258,17372.343
220869,18,258,21199.769
220777,18,258,20022.047
222221,18,259,18793.679
223202,18,259,16796.789
98678,19,2,4.318
52065,19,2,0.153
68586,19,3,0.957
46815,19,2,12.913
85229,19,2,11.784
137143,19,3,23.761
44812,19,5,25.398
134136,19,3,14.786
62347,19,2,8.64
31126,19,2,5.126
39508,19,2,5.484
12300,19,2,3.174
16364,19,2,3.299
30053,19,2,1.134
50923,20,3,13.318
133144,20,3,9.495
69507,20,2,1.107
66442,20,5,31.215
7062,20,5,64.197
7140,20,10,92.488
76760,20,2,0.841
141540,20,2,4.242
139313,20,2,0.838
70542,20,434,73414.628
45700,20,436,84227.173
82022,20,4,26.146
5653,20,438,95116.583
73592,20,434,84360.941
5919,20,2,3.701
5740,20,2,0.213
6151,20,436,85960.961
195,20,7,154.466
193,20,446,78693.998
31032,20,2,9.189
4626,20,436,96596.204
9460,20,4,16.588
95519,20,16,282.525
103676,20,2,7.069
69500,20,2,4.642
88336,20,14,279.805
83072,20,14,282.903
109863,20,2,2.343
107786,20,2,3.836
23795,20,2,2.144
118117,20,2,0.199
53074,20,14,205.23
70537,20,14,211.149
83081,20,14,287.249
29964,20,729,164748.335
117107,20,437,71754.767
104717,20,2,2.59
104716,20,437,88763.273
64356,20,2,1.235
82025,20,436,74559.445
37,20,451,91639.315
71532,20,2,2.556
127930,20,3,3.101
116090,20,9,111.226
13231,20,2,3.223
95513,20,4,12.981
11197,20,6,20.763
109865,20,8,26.468
76745,20,11,96.021
49880,20,9,94.722
74631,20,9,106.045
36255,20,9,71.066
759,20,451,95929.51
53072,20,435,91918.654
48907,20,4,43.091
134211,20,436,86837.826
74640,20,451,113357.678
104707,20,3,10.279
5597,20,3,3.382
76762,20,3,5.766
5694,20,437,121411.117
123450,20,15,271.393
25872,20,2,3.883
130045,20,3,5.281
51980,20,16,323.207
69499,20,15,264.614
67506,20,15,253.733
91420,20,3,4.379
32118,20,5,7.668
45713,20,3,5.402
29960,20,15,251.546
62251,20,18,207.422
6624,20,16,299.591
79952,20,4,40.031
44735,20,6,40.389
7284,20,15,329.06
126915,20,3,15.683
66433,20,4,16.442
127929,20,16,330.892
103673,20,15,233.873
7141,20,15,258.491
53061,20,2,4.849
117106,20,15,320.596
88333,20,453,105558.95
47780,20,2,2.999
125572,20,434,72855.557
50918,20,438,102864.368
87296,20,434,79491.871
87293,20,2,0.726
85147,20,434,88083.874
71540,20,435,94321.024
5227,20,3,6.053
4910,20,436,121153.08
114984,20,3,19.719
83078,20,453,82896.656
32121,20,2,5.852
127942,20,2,4.63
17331,20,436,107952.137
6724,20,2,4.044
104713,20,435,98949.399
74635,20,436,85996.235
44726,20,436,73535.672
16304,20,4,17.654
109853,20,441,106038.748
44744,20,435,91094.641
138303,20,436,98004.788
72556,20,3,4.7
39437,20,438,90410.675
141316,20,2,4.904
6140,20,3,4.462
5925,20,2,0.916
37303,20,2,8.343
26919,20,436,82650.612
4685,20,439,129726.541
43685,20,2,3.1
97,20,443,77891.845
15347,20,434,79896.569
118113,20,2,12.173
29966,20,434,78883.558
66448,20,2,1.407
20527,20,436,89980.523
517,20,437,113090.799
117095,20,2,3.378
113936,20,3,11.823
98586,20,3,10.077
51962,20,436,71887.964
5783,20,11,200.989
6240,20,11,261.661
6042,20,11,256.215
5734,20,2,7.462
51967,20,11,178.509
6019,20,11,165.773
5687,20,14,213.96
5820,20,2,7.214
134227,20,437,83619.235
118104,20,436,100161.508
31024,20,2,2.124
75725,20,2,2.964
7114,20,3,6.562
134222,20,434,94583.948
141549,20,7,113.656
47787,20,2,0.459
25870,20,7,106.982
43692,20,7,128.221
117100,20,445,63495.468
108830,20,2,2.259
119200,20,6,70.238
76756,20,6,124.689
48843,20,6,72.789
34115,20,5,18.02
110916,20,8,59.569
5922,20,440,82812.999
77812,20,2,3.568
116077,20,5,24.27
138306,20,2,2.158
108831,20,2,1.956
104712,20,2,0.803
34120,20,3,10.88
93500,20,435,78573.198
10,20,437,77455.382
65421,20,2,1.195
108838,20,2,1.093
125568,20,444,108432.254
36208,20,436,87954.2
69510,20,436,81654.465
7434,20,444,87573.932
57113,20,439,63848.123
29970,20,437,83350.559
5284,20,444,132228.473
65428,20,436,146752.918
40492,20,436,114472.979
26908,20,2,7.038
72549,20,446,111745.658
415,20,436,121037.625
56089,20,437,72127.962
12220,20,27,725.555
5738,20,2,3.621
5794,20,27,876.248
82020,20,2,5.689
5815,20,27,822.356
6044,20,28,768.05
6037,20,2,0.814
26910,20,3,9.644
54082,20,3,8.356
5691,20,3,3.777
5718,20,2,2.788
59207,20,2,2.714
38,20,4,21.395
122399,20,2,3.805
132126,20,2,2.504
39434,20,4,16.873
67520,20,2,0.651
123452,20,27,775.345
116083,20,2,1.532
68497,20,27,795.489
85166,20,2,1.136
51966,20,2,0.308
31031,20,27,767.951
53064,20,2,0.197
103688,20,2,0.145
57099,20,27,932.095
121456,20,2,2.065
41576,20,2,0.753
41578,20,27,742.709
114986,20,5,35.461
83087,20,4,51.86
127944,20,27,820.762
110904,20,462,74119.725
100601,20,3,3.507
27878,20,3,5.468
134220,20,3,1.821
47,20,3,0.764
40496,20,2,1.085
76754,20,5,33.461
89393,20,455,110772.475
118105,20,435,85160.272
103675,20,4,99.41
130048,20,440,84529.112
103679,20,2,3.136
78940,20,3,10.081
126924,20,3,14.818
3252,20,436,115788.807
88343,20,440,96404.107
57102,20,2,6.027
99626,20,434,96962.143
74629,20,436,121177.722
86220,20,33,2870.156
138308,20,2,0.147
51981,20,2,0.276
5711,20,32,2401.148
5886,20,5,24.52
6265,20,4,17.031
6277,20,32,2932.094
4258,20,2,4.089
14264,20,32,1715.666
5704,20,2,1.868
6249,20,32,2231.906
83077,20,32,2464.809
5700,20,32,2780.423
5888,20,3,9.764
106769,20,3,11.29
88350,20,33,2602.666
67501,20,32,2778.015
5192,20,32,1748.307
6291,20,36,2480.554
51989,20,437,120611.799
97565,20,4,7.295
91435,20,4,11
55093,20,2,7.067
114989,20,434,82099.454
29963,20,2,3.664
96553,20,437,92996.392
84160,20,434,77988.717
5765,20,438,81131.011
130051,20,444,81501.636
43684,20,2,6.448
18393,20,2,3.527
100593,20,437,101947.13
136224,20,4,12.141
68485,20,5,18.71
120300,20,4,15.465
133151,20,436,86890.479
31039,20,436,67252.887
15293,20,2,3.769
23798,20,434,86280
78928,20,437,84646.417
5895,20,5,9.142
6104,20,2,2.864
5766,20,4,5.236
6036,20,3,8.839
5773,20,2,1.462
5599,20,2,1.278
108833,20,436,90595.764
127948,20,440,71937.137
51971,20,2,11.684
120322,20,442,105205.113
84156,20,434,81839.256
105786,20,3,29.188
5070,20,3,25.006
4858,20,9,210.059
4784,20,13,338.95
17324,20,10,374.652
32116,20,2,0.954
73590,20,438,103772.708
76757,20,2,0.414
68500,20,2,5.959
125574,20,436,74034.458
114990,20,443,63904.876
51988,20,2,0.527
140364,20,3,16.601
111939,20,443,68572.317
62238,20,434,79129.702
104722,20,438,144438.344
107787,20,436,70871.077
71538,20,8,43.192
44734,20,9,34.985
100589,20,2,5.122
12208,20,442,110878.759
86219,20,3,0.464
21594,20,436,101383.415
103680,20,447,107449.521
101615,20,2,2.119
84158,20,436,102681.498
23796,20,436,66327.944
64365,20,436,93920.293
5938,20,6,19.633
6167,20,3,1.194
6133,20,5,20.918
105787,20,5,25.547
5923,20,7,23.78
66456,20,3,6.573
45706,20,437,86000.883
88348,20,435,78624.807
51979,20,2,2.191
121364,20,2,2.131
122389,20,3,6.164
93495,20,3,10.92
123445,20,3,8.006
99625,20,435,94175.446
85161,20,436,99288.705
2334,20,436,88030.634
77811,20,436,65839.622
16300,20,437,81995.078
66446,20,440,93154.132
74634,20,436,106660.625
75723,20,2,3.491
133143,20,434,79259.936
41572,20,435,95770.061
57105,20,436,67506.229
62234,20,436,72326.946
70538,20,2,1.97
6028,20,2,1.652
19460,20,457,88753.682
60201,20,436,100419.548
5344,20,7,48.466
104718,20,4,45.217
51987,20,4,42.96
124486,20,3,18.13
43695,20,436,88112.269
72550,20,437,88093.557
26917,20,2,6.077
5930,20,6,79.962
5680,20,3,11.358
5961,20,7,72.499
5905,20,6,66.382
5914,20,441,88761.89
39438,20,436,86814.763
51986,20,2,1.237
114994,20,436,104381.275
17337,20,438,104986.176
47773,20,2,1.642
42658,20,2,1.248
116095,20,439,66237.138
82023,20,2,6.722
55088,20,2,9.517
54075,20,435,90173.156
141319,20,3,5.227
114976,20,3,2.799
83074,20,2,1.05
109856,20,436,98547.461
136214,20,436,71417.729
5710,20,436,77712.608
53070,20,5,21.71
33091,20,3,10.605
87289,20,2,1.216
122397,20,2,4.089
69508,20,439,64703.393
53065,20,2,10.536
116078,20,2,7.267
103690,20,444,65904.61
22721,20,434,95880.427
12215,20,435,90953.212
108822,20,441,68657.161
88342,20,436,86325.776
94504,20,434,77237.108
93502,20,439,81000.355
194336,21,10,455.468
194335,21,4,32.556
198704,21,2,2.994
196853,21,3,16.118
202289,21,4,81.87
199369,21,4,33.448
198113,21,2,13.9
193311,21,5,131.894
198108,21,6,188.416
196852,21,4,41.506
202412,21,2,29.347
198680,21,2,21.881
196849,21,8,565.192
188518,21,13,256.69
185170,21,2,1.341
186301,21,11,173.867
191724,21,2,3.577
191718,21,11,255.075
187326,21,2,4.759
188717,21,13,423.33
189776,21,13,733.565
177763,21,233,38532.27
179193,21,3,2.726
180703,21,2,2.097
173397,21,2,0.487
180719,21,233,48743.324
182121,21,233,40267.696
192611,21,2,0.543
190427,21,2,0.331
190428,21,2,0.853
184969,21,2,34.324
186510,21,3,75.748
189777,21,238,113236.509
179264,21,233,39185.182
179233,21,233,38693.574
179101,21,233,42569.606
176168,21,236,43695.316
180670,21,233,47954.961
176123,21,3,0.903
177622,21,233,41690.707
177715,21,233,40966.289
179722,21,234,120424.798
174610,21,233,44998.862
183552,21,233,45664.211
173437,21,2,1.022
180778,21,233,42326.474
180534,21,233,44726.205
189773,21,5,145.538
188721,21,4,10.559
186508,21,4,13.699
186898,21,2,1.236
189080,21,2,1.654
190852,21,2,4.236
184266,21,2,13.843
191949,21,4,2.999
187883,21,2,0.666
189766,21,2,4.014
187869,21,2,1.627
189765,21,2,0.202
187649,21,3,46.211
189935,21,3,34.41
190854,21,4,18.23
188927,21,2,8.298
189947,21,2,11.334
191017,21,4,123.335
185375,21,242,115128.097
189799,21,3,41.146
189769,21,6,109.673
185427,21,2,10.725
191950,21,2,1.943
189841,21,3,1.561
185454,21,4,69.194
191996,21,2,1.748
189770,21,2,3.045
181964,21,233,43673.476
182062,21,4,3.153
177727,21,235,46334.923
183575,21,11,80.08
182125,21,11,75.228
179240,21,242,44366.168
177806,21,234,43849.46
184144,21,233,89726.745
176379,21,233,45362
188931,21,233,98441.968
179646,21,233,45585.153
182420,21,2,1.646
180998,21,233,51800.774
174833,21,233,42923.321
182018,21,2,0.502
181104,21,233,53500.706
179736,21,233,39860.935
174679,21,233,42044.804
183630,21,233,41952.018
178261,21,233,42988.659
185871,21,2,4.319
173408,21,233,46177.641
173451,21,233,37886.463
192263,21,233,112131.677
177948,21,233,42876.097
173456,21,233,45294.283
180483,21,233,46648.314
179799,21,2,2.372
175374,21,233,43042.837
173299,21,233,42791.387
182004,21,235,40108.069
185377,21,235,119030.639
185378,21,14,353.707
191382,21,3,15.694
191384,21,3,8.688
187051,21,14,696.944
187650,21,18,617.312
190362,21,3,0.371
189295,21,3,1.187
191471,21,4,8.679
189281,21,2,0.597
189779,21,7,65.428
184876,21,2,0.447
188716,21,4,5.017
192521,21,2,0.26
192522,21,3,0.385
187119,21,2,1.55
189270,21,4,2.098
184883,21,2,0.699
191435,21,2,2.117
189292,21,2,15.148
186511,21,17,451.54
192807,21,16,384.417
186285,21,11,204.661
187652,21,3,29.938
191956,21,2,19.566
188725,21,2,5.225
192865,21,2,4.32
189566,21,2,41.593
186513,21,7,462.185
198109,21,5,33.374
194334,21,3,12.69
198111,21,2,5.535
195573,21,14,540.841
200695,21,4,45.162
199368,21,5,112.06
195570,21,2,3.292
200697,21,2,2.212
201145,21,2,3.645
194837,21,7,76.782
193049,21,10,102.113
197248,21,4,19.284
14345,22,2,3.522
32205,22,2,1.214
97746,23,3,1.75
139161,23,5,0.963
32270,23,5,1.307
80101,23,2,3.387
91564,23,2,0.426
3820,23,4,1.591
135092,23,2,0.319
59401,23,2,1.91
136073,23,2,2.622
96680,23,2,1.024
71670,23,2,1.384
57273,23,2,2.893
28010,23,2,2.312
50057,23,2,1.149
79097,23,2,1.575
12391,23,2,1.187
109010,23,2,0.851
115170,23,2,0.847
46888,23,2,0.214
109009,23,3,1.352
12398,23,4,3.073
18567,23,2,0.124
88499,23,4,2.138
104870,23,6,51.092
97766,23,6,33.666
114077,23,2,0.724
118312,23,2,0.579
9259,23,2,0.205
112106,23,6,29.491
573,23,4,2.54
1866,23,3,0.559
71676,23,2,0.177
58317,23,2,2.174
104872,23,2,0.431
46902,23,3,2.614
67651,23,6,38.68
112109,23,17,287.937
129871,23,15,173.862
122551,23,4,4.627
131953,23,13,189.254
18568,23,14,233.698
55223,23,13,155.792
2060,23,4,3.238
94675,23,2,0.535
136071,23,2,2.086
97750,23,3,9.7
135076,23,3,10.048
45871,23,4,9.412
59392,23,2,1.993
20690,23,3,2.208
82173,23,9,121.716
75886,23,9,165.513
1607,23,21,295.011
58321,23,2,2.197
117257,23,3,17.612
22866,23,4,4.016
992,23,6,67.881
59390,23,5,58.077
115182,23,2,1.523
878,23,4,13.742
122561,23,4,27.086
76914,23,3,14.062
126754,23,3,2.339
92607,23,2,0.497
2448,23,3,1.016
123605,23,13,228.138
64561,23,2,2.467
114102,23,13,228.378
45881,23,13,173.252
132978,23,13,242.6
132985,23,13,212.427
113142,23,2,0.672
19624,23,6,12.109
116242,23,2,2.875
85317,23,3,5.085
135077,23,2,0.787
1314,23,10,4.878
37464,23,4,1.759
28009,23,3,1.241
1340,23,3,0.943
92609,23,2,0.219
534,23,3,1.921
65581,23,3,3.524
109005,23,3,3.237
71661,23,2,2.324
106943,23,3,2.746
34302,23,3,1.313
24989,23,2,0.317
122547,23,2,0.429
21768,23,4,3.827
24988,23,3,4.359
84325,23,4,7.985
129877,23,3,1.287
89545,23,2,0.169
104887,23,2,1.561
77978,23,2,3.788
111068,23,3,2.624
46899,23,3,2.472
20692,23,12,135.311
24981,23,3,3.78
3526,23,9,149.385
124657,23,2,1.477
13393,23,2,1.443
117264,23,2,1.861
70679,23,2,2.627
23949,23,6,176.629
46898,23,2,0.641
1993,23,6,144.99
45861,23,2,1.371
61393,23,3,3.424
2451,23,3,3.86
72706,23,4,8.502
63524,23,3,8.599
1469,23,4,0.957
45858,23,3,1.248
37458,23,2,0.464
60351,23,4,6.818
45879,23,4,1.27
988,23,2,2.361
105943,23,3,3.267
23967,23,3,2.53
9262,23,3,2.464
87441,23,2,2.084
14434,23,4,10.584
175864,24,3,13.317
179548,24,8,112.679
173795,24,776,192194.02
179468,24,773,221247.65
181694,24,771,210779.862
178095,24,772,218194.954
172837,24,771,252077.267
178082,24,772,221866.03
176578,24,3,10.689
183864,24,3,10.612
177256,24,771,223734.861
179274,24,771,212434.576
179429,24,3,14.447
175033,24,4,29.776
182400,24,3,26.202
182442,24,771,217718.363
180769,24,2,1.267
179272,24,771,194216.281
176798,24,776,175547.048
174488,24,24,615.085
180385,24,24,673.413
176069,24,793,173636.714
173205,24,772,245439.836
173894,24,771,176923.786
173144,24,772,186414.768
177431,24,771,219242.83
182232,24,771,247974.167
175291,24,771,172233.626
180771,24,771,200889.861
178370,24,772,179889.394
179322,24,771,261125.506
180814,24,771,173837.511
180951,24,2,1.422
176528,24,3,16.726
176507,24,772,180947.437
176627,24,772,216877.717
179976,24,771,307375.184
178552,24,13,415.302
181459,24,3,11.043
181477,24,11,342.096
172708,24,10,261.082
177069,24,7,54.465
174030,24,15,318.074
181375,24,783,266668.283
183201,24,771,281109.964
180283,24,4,53.95
173054,24,4,30.471
183270,24,773,255261.927
175126,24,7,47.857
181027,24,776,234527.425
174074,24,3,11.58
174083,24,3,12.004
182874,24,773,321836.198
180573,24,26,860.87
176008,24,25,725.722
178980,24,24,1035.273
181928,24,26,673.952
183366,24,2,1.67
183367,24,24,928.041
180424,24,25,1011.216
180416,24,24,724.524
174825,24,795,182419.812
180273,24,12,164.843
183229,24,11,186.559
172591,24,780,251784.041
182669,24,5,21.781
175284,24,774,188353.641
175914,24,771,280732.757
174452,24,772,215985.5
173280,24,771,218269.789
181400,24,29,855.026
178503,24,2,0.093
175481,24,28,887.57
174055,24,2,0.276
174056,24,28,846.634
172605,24,2,1.13
182834,24,29,1126.755
172609,24,2,0.114
172610,24,28,901.596
178488,24,806,314649.514
181421,24,10,97.991
175496,24,11,110.341
181277,24,4,6.845
176901,24,773,195342.026
175780,24,771,227851.464
174375,24,115,8555.392
178490,24,116,11518.678
181888,24,115,10295.685
177501,24,115,9480.173
180327,24,115,7732.092
175728,24,2,0.858
175727,24,116,10395.6
175867,24,115,7740.949
174443,24,116,7565.624
183186,24,115,6937.065
180194,24,2,0.359
178718,24,7,45.059
180220,24,7,43.596
174332,24,119,8637.055
177402,24,70,4970.31
178936,24,184,12298.46
176000,24,116,9447.291
173116,24,2,0.494
183116,24,115,9689.783
177518,24,115,8882.344
176093,24,116,11134.402
174533,24,115,8164.439
180513,24,1027,281646.956
175787,24,42,991.258
180203,24,42,1095.658
178693,24,42,1262.81
172873,24,42,919.086
180210,24,43,928.77
174241,24,42,1312.001
177234,24,59,2499.148
180162,24,59,2839.166
180335,24,58,2923.497
183042,24,58,3018.218
172939,24,58,2608.211
172977,24,58,2210.894
174261,24,11,301.635
177312,24,11,178.224
177311,24,10,235.204
179081,24,11,339.899
174711,24,3,13.347
180555,24,12,221.944
175947,24,3,5.376
177449,24,13,113.542
173058,24,12,149.057
173056,24,2,1.186
173055,24,12,129.99
183359,24,771,250316.453
173536,24,771,199736.894
177376,24,772,202368.931
180616,24,771,216327.515
174539,24,773,235972.517
177135,24,771,237480.417
180007,24,2,13.375
180051,24,771,306795.128
180263,24,771,226024.726
183327,24,771,181754.029
181302,24,771,195166.572
173384,24,771,173466.841
179700,24,771,181822.262
181517,24,772,243115.932
181073,24,771,216452.977
180086,24,771,266126.749
178157,24,771,163584.85
172926,24,4,9.046
175829,24,3,6.566
178767,24,771,259313.484
176291,24,771,162511.184
177635,24,775,252016.886
175695,24,2,3.046
172808,24,2,8.785
174217,24,771,297223.499
176403,24,771,250195.147
178097,24,771,241793.552
173493,24,771,207090.133
181266,24,771,202991.305
179778,24,771,174829.263
180803,24,771,264215.845
175396,24,3,7.542
178394,24,772,201525.18
178801,24,772,206427.871
180716,24,771,261052.685
174344,24,771,211312.689
180452,24,2,1.702
174567,24,2,3.239
173138,24,3,5.191
177503,24,774,210692.286
179379,24,771,254559.032
173858,24,2,0.153
176795,24,771,169415.985
