net_id,lagoslakeid,strength_km
6,243624,39362.456
6,248280,72503.573
6,236456,46584.269
6,237743,48765.002
6,236387,38690.349
6,245107,49036.251
6,242198,51084.766
6,247842,44641.788
6,241640,46536.331
6,244486,40975.879
6,243726,55980.415
6,241733,41571.81
6,241731,44935.295
6,239980,64546.965
6,242873,63889.317
6,247604,38083.113
6,247792,46294.801
6,242367,48043.285
6,247047,37838.472
6,245503,79599.011
6,236855,53445.703
6,241890,57575.308
6,246211,75810.318
6,238366,42202.637
6,236849,48963.969
6,241303,47693.225
6,241082,38426.985
6,241593,50518.599
6,242741,60315.182
6,243048,39607.603
6,245028,45957.802
6,247730,42198.485
6,237208,101102.32
6,244560,53243.043
6,246481,35552.159
6,244542,36024.624
6,236483,44338.799
6,241244,39109.578
6,237755,45303.223
6,238968,66925.371
6,236212,40538.666
6,241710,52175.297
6,245839,41383.808
6,240764,44451.489
6,248268,73428.484
6,243097,45677.094
6,238339,38196.771
6,239917,52174.258
6,240639,54175.272
6,245791,41949.483
6,243888,56543.432
6,237440,47436.556
6,241288,45194.601
6,247440,39823.606
6,243681,41773.183
6,243535,51665.574
6,245904,52479.965
6,239904,60587.694
6,244050,35206.318
6,247084,50109.649
6,237741,54873.151
6,236345,37895.549
6,238358,36689.287
6,239150,42172.615
6,243917,64063.719
6,236754,50323.527
6,242222,54834.689
6,239954,63572.438
6,236826,51054.518
6,246793,41307.231
6,239678,47076.609
6,243359,55322.484
6,242104,34984.622
6,237441,45121.516
6,237977,66096.353
6,248300,68726.46
6,238929,51333.996
6,236197,58971.632
6,249085,49017.162
6,249127,49982.505
6,242816,56497.391
6,240797,55608.416
6,238982,57286.713
6,243056,60110.806
6,244197,76115.076
6,237010,39892.544
6,241854,51770.044
6,243173,37183.689
6,239743,54321.909
6,241626,43160.586
6,244987,55754.826
6,243291,46098.775
6,239347,42741.811
6,237905,45607.976
6,240784,49497.661
6,237888,45900.643
6,246469,42270.97
6,238660,54486.309
6,237381,41997.696
6,247758,45816.35
6,249230,36557.025
6,243722,55614.934
6,241884,63275.816
6,248597,54696.947
6,238708,47159.327
6,236813,46869.018
6,242806,43092.712
6,247025,64772.552
6,247187,48106.978
6,241721,44820.85
6,239943,56211.742
6,236994,57267.386
6,243522,53301.329
6,238738,50595.457
6,241837,55535.106
6,243307,41032.809
6,245841,40772.811
6,237058,66227.891
6,244918,39480.283
6,239139,39762.407
6,236218,48777.713
6,239778,41989.277
6,244212,36639.645
6,246086,39908.475
6,242393,56692.075
6,243679,48070.147
6,239665,48650.595
6,240941,72740.488
6,249105,38476.943
6,242109,69733.53
6,238861,56853.908
6,238375,43142.271
6,247655,69057.487
6,242685,50528.32
6,247437,42430.637
6,241803,44323.879
6,241774,40133.104
6,242609,50979.888
6,245758,44964.85
6,246373,64632.371
6,237751,53996.355
6,242651,45831.984
6,248439,36938.191
6,237922,55678.759
6,239754,49362.973
6,245768,44157.407
6,239403,50085.909
6,244044,46606.921
6,241567,48240.678
6,237894,45702.829
6,248119,53451.902
6,249097,55378.21
6,238039,72355.272
6,243590,45816.044
6,241223,40186.3
6,242105,38416.135
6,242915,63007.597
6,243657,45785.457
6,238332,36195.298
6,240319,44117.489
6,237037,62592.622
6,237039,53494.739
6,244455,34504.318
6,237388,37516.35
6,244384,62068.054
6,247718,60772.587
6,242905,57837.337
6,238401,47158.763
6,243783,36214.774
6,248484,42159.401
6,239971,60901.978
6,248313,67319.343
6,242387,50769.267
6,242650,50538.018
6,243608,43264.726
6,248425,55908.202
6,239815,55695.197
6,237003,60250.099
6,247896,42151.55
6,247212,40542.636
6,242917,71689.356
6,244438,43037.85
6,238743,48430.841
6,238850,49077.593
6,241676,44938.654
6,240108,40079.933
6,241087,42264.565
6,246327,36380.507
6,242883,64960.645
6,242837,57157.6
6,246477,53504.849
6,243670,49121.673
6,239803,59787.878
6,238798,41029.852
6,248643,55060.687
6,237834,45066.594
6,237985,57686.752
6,245799,49156.456
6,239675,54149.771
6,245151,34769.664
6,249169,40364.42
6,237348,34884.144
6,237430,44072.205
6,237368,38461.924
6,245872,39397.277
6,236216,47626.919
6,245049,58550.132
6,240556,53206.079
6,241311,47506.82
6,237808,46865.208
6,241889,57798.066
6,236859,41226.698
6,238846,48865.926
6,241754,46121.675
6,246561,41063.854
6,246424,47383.398
6,236428,39749.981
6,239933,60582.427
6,241671,49912.281
6,239676,52333.149
6,240610,50276.977
6,248571,40692.258
6,246454,38450.095
6,243797,59977.218
6,243725,44065.079
6,239722,49172.225
6,244462,37554.165
6,244440,35543.531
6,239659,44782.777
6,245708,54267.517
6,236354,40478.77
6,242642,44251.788
6,240836,40290.553
6,246551,40774.33
6,245133,37741.212
6,242701,45488.023
6,244239,38837.619
6,238878,40356.369
6,243858,52498.719
6,241591,53578.506
6,245688,63699.705
6,240111,48020.984
6,243632,39682.224
6,238795,46505.378
6,245105,37694.653
6,246083,35113.426
6,241855,55699.004
6,248372,42569.472
6,247016,66937.242
6,247929,56205.42
6,246667,56217.731
6,248413,49836.82
6,238840,35666.214
6,243767,44152.175
6,245747,57963.127
6,247141,37389.178
6,247854,39827.035
6,241604,41965.702
6,247075,38662.683
6,237032,53912.673
6,247891,37762.508
6,243617,42417.358
6,239770,42543.981
6,236755,47448.483
6,236572,56952.293
6,243132,62139.226
6,241868,60348.527
6,240896,62151.886
6,243196,38201.122
6,240879,54811.071
6,240905,53915.166
6,240266,34776.178
6,243757,35004.737
6,247180,37899.48
6,240641,47145.854
7,3420,4090.012
7,29190,2473.674
7,11466,2506.075
7,39688,3300.11
7,140086,4039.417
7,25089,3115.701
7,118422,3093.57
7,65672,2699.364
7,43956,2611.708
7,63611,2546.962
7,119471,3020.961
7,35436,2998.533
7,99858,2711.087
7,85393,5313.934
7,37571,4840.389
7,2268,4078.899
7,120537,4492.094
7,93770,2552.023
7,53320,2905.581
7,124752,2488.108
7,87535,2626.594
7,108044,3907.925
7,88591,3315.375
7,11471,5107.252
7,77023,3924.496
7,2234,2500.154
7,85398,2902.383
7,15512,3900.476
7,79187,2474.211
7,34387,4410.033
7,131857,2672.401
8,43008,773.032
8,114278,712.53
8,77080,1125.82
8,39756,1111.017
8,53395,1056.338
8,54418,703.007
8,37629,759.132
9,158841,119216.511
9,159633,141807.905
9,156231,111562.226
9,155921,114017.331
9,155330,122932.575
9,158792,120370.249
9,155045,126073.079
9,155895,192269.796
9,158537,122785.373
9,156457,167913.888
9,157118,146150.824
9,155331,125152.249
9,156302,114113.08
9,155940,120650.653
9,154464,109084.937
9,159395,131170.475
9,158961,131126.366
9,154731,131089.196
9,156726,182728.357
9,158979,139086.537
9,156873,136014.229
9,154445,112351.712
9,156226,112833.352
9,159440,111129.891
9,160057,145907.401
9,156528,117385.255
9,159191,152353.868
9,157210,115290.517
9,154705,126310.83
9,159209,141976.876
9,155880,173277.659
9,157956,145197.432
9,155387,114801.74
9,157138,123207.379
9,156464,167579.037
9,156182,193612.938
9,154775,109965.646
9,160005,107871.636
9,157951,150712.302
9,159913,109364.133
9,155666,108784.781
9,157697,132998.699
9,155897,115321.43
9,155885,129951.832
9,154426,123074.996
9,155328,132641.594
9,156769,185607.451
9,155366,120652.904
9,155007,180777.552
9,155094,106909.971
9,156190,135234.223
9,158589,121078.777
9,158001,123134.392
9,159919,109141.619
9,157330,111061.545
9,154734,122174.422
9,154446,114218.007
9,156449,189469.484
9,157773,111151.562
9,156728,166928.538
9,158025,121977.09
9,156206,106518.78
9,156148,178144.51
9,157605,161117.633
9,157725,122968.152
9,155272,147688.047
9,155919,122015.866
9,156507,129013.574
9,157736,116869.577
9,156204,152968.309
9,155389,107285.039
9,155934,111970.293
9,158860,121312.56
9,156895,124420.505
9,157618,144649.245
9,156458,178174.739
9,160053,123597.665
9,158727,108443.272
9,155269,154500.272
9,155335,124767.748
9,155265,176337.071
9,155875,202344.407
9,155259,175284.274
9,155283,161974.983
9,157742,128431.549
9,155606,138993.09
9,154831,109659.386
9,158931,134456.854
9,157940,151930.054
9,156259,119295.365
9,158657,109288.844
9,157781,107978.627
9,157917,159529.988
9,156525,126987.602
9,159265,108710.025
9,159660,122202.703
9,156736,167487.148
9,155622,126498.901
9,155866,157312.351
9,154526,112179.912
9,158869,119009.764
9,156772,124347.82
9,156221,114199.635
9,159840,118743.274
9,155713,116345.758
9,156162,168399.411
9,155941,121068.317
9,154750,110143.479
9,158042,120399.768
9,156484,174615.201
9,155000,201816.376
9,156230,111856.786
9,159747,162750.469
9,156298,114647.008
9,155912,126734.961
9,154782,107731.521
9,155626,119071.393
9,156514,124152.205
9,157976,122367.637
9,158195,130614.795
9,158555,130965.903
9,159863,115538.27
9,158594,130516.943
9,155559,161868.072
9,159756,109918.814
9,154995,199417.545
9,154991,180718.094
9,155020,131091.956
9,155030,130857.066
9,159412,130840.407
9,158470,107332.602
9,155644,111657.1
9,156474,180477.733
9,158878,112739.567
9,159612,120245.752
9,158450,119119.662
9,157316,129138.44
9,159795,135230.859
9,160054,109767.508
9,154783,115445.287
9,155022,139250.668
9,158136,139542.622
9,158306,160062.167
9,158568,129551.774
9,158297,109691.249
9,154966,175097.966
9,159444,113770.978
9,159635,111122.39
9,159129,108505.597
9,155628,125057.546
9,158376,118310.766
9,154482,106712.84
9,158835,123241.501
9,159046,109720.674
9,155965,107097.787
9,159617,150787.433
9,160110,122565.53
9,158014,124416.016
9,154820,111134.892
9,157741,121324.499
9,156118,208091.186
9,154766,110826.551
9,156021,108500.58
9,157187,137923.343
9,157459,107689.331
9,159464,106693.702
9,156745,165761.576
9,155602,198430.983
9,155121,112976.899
9,159016,126302.879
9,159357,125943.303
9,160092,112841.733
9,154427,123374.252
9,155354,112722.92
9,158363,147443.281
9,158357,143535.869
9,155838,191690.455
9,156158,112093.473
9,155848,189299.952
9,155336,129744.584
9,155362,116388.569
9,155298,186114.673
9,154992,134071.069
9,158431,118714.925
9,155858,157322.624
9,155115,115057.744
9,160023,158766.834
9,159254,112401.672
9,157469,159773.329
9,155633,125624.71
9,155906,123108.366
9,156215,122559.45
9,156461,158319.135
9,156511,126354.903
9,159606,151020.271
9,155044,112953.918
9,157373,109614.529
9,156153,185695.415
9,154969,163352.101
9,159714,107104.92
9,154976,170362.48
9,158043,135862.755
9,158543,133094.899
9,156789,153981.211
9,158778,156103.844
9,158885,152187.72
9,154433,126323.771
9,155646,118325.266
9,154651,106558.006
9,155556,167719.795
9,156212,131225.296
9,159062,109729.85
9,156440,195476.571
9,154972,177775.211
9,155615,124968.959
9,155058,120749.569
9,158210,107561.365
9,156573,107535.904
9,157648,133744.992
9,159005,119141.898
9,155075,109194.25
9,156131,197379.959
9,158361,143301.196
9,156605,115083.182
9,154736,128190.741
9,154658,172842.946
9,158155,125173.458
9,157331,113681.832
9,159570,159682.183
9,154784,117456.865
9,156606,114948.036
9,157753,128355.052
9,154719,192414.624
9,160158,115856.13
9,158804,148646.354
9,156774,170011.865
9,157758,113798.556
9,155005,161308.899
9,155048,113250.503
9,155375,108406.172
9,155617,124097.756
9,155057,113126.85
9,158011,116171.918
9,156496,195312.812
9,159831,132185.974
9,155957,108678.357
9,155724,110235.767
9,154767,110535.45
9,157704,135076.181
9,155914,118839.442
9,155847,188390.98
9,156564,108173.157
9,156765,185591.358
9,158886,110003.805
9,160051,111100.265
9,154463,121828.757
9,156790,194175.426
9,156343,106574.277
9,159479,106854.806
9,160064,146104.766
9,154687,165380.537
9,157465,158481.942
9,156483,134099.822
9,155938,109056.901
9,155857,149079.181
9,154689,204107.059
9,156577,109184.169
9,159287,112945.346
9,155640,113507.847
9,155334,122463.672
9,157770,109060.145
9,159198,150046.039
9,156531,121998.88
9,154728,128712.382
9,157247,129219.277
9,156729,167641.067
9,155717,111997.341
9,155635,121235.315
9,156172,158480.251
9,159142,107376.733
9,155420,115116.766
9,159610,146968.333
9,159146,154751.231
9,154676,151277.468
9,156779,132729.726
9,156857,140362.843
9,157326,111369.926
9,155929,121378.9
9,158402,117422.682
9,154778,110394.909
9,156910,131323.425
9,155564,169993.258
9,158947,129132.326
9,158813,142580.66
9,155933,111390.534
9,158566,122421.843
9,159068,109367.144
9,158095,133480.731
9,159007,119387.739
9,156475,194442.901
9,157505,146974.086
9,159717,120324.62
9,156777,195301.473
9,158141,128622.317
9,156205,192222.638
9,155680,108811.991
9,156178,201773.141
9,156210,132155.436
9,158996,131226.564
9,160119,121353.076
9,157198,152142.808
9,157934,148575.518
9,158211,109691.072
9,159255,116332.468
9,154414,135821.519
9,154701,130971.665
9,155318,196162.644
9,155076,122076.842
9,156558,116125.328
9,155879,125761.234
9,157734,125130.857
9,159039,110715.068
9,155273,158015.929
9,160151,139776.216
9,155289,201993.643
9,154411,107089.686
9,156436,184250.845
9,156569,112580.504
9,156568,107392.174
9,155385,108767.31
9,159114,106784.117
9,160145,163203.13
9,157961,142008.621
9,154937,169503.88
9,155544,192306.433
9,156306,112008.324
9,154527,113304.318
9,156479,196875.863
9,159404,126991.421
9,158061,115944.329
9,155009,191505.362
9,156228,110812.191
9,154483,109199.367
9,156152,162861.188
9,154864,107314.586
9,155562,159098.242
9,156053,108465.155
9,156250,110504.16
9,158868,106995.749
9,154722,185234.364
9,159577,159565.685
9,158372,120879.758
9,155355,124975.189
9,156725,159678.955
9,157957,146132.469
9,155595,193329.815
9,157673,122708.48
9,157714,128558.009
9,158533,135578.579
9,155266,177046.013
9,155898,119972.685
9,154480,106972.332
9,156935,110828.095
9,156315,108390.2
9,158111,129006.165
9,155932,107204.146
9,156566,111389.931
9,159623,149207.367
9,155657,108170.85
9,154753,110383.288
9,158173,123577.884
9,156481,151247.189
9,158127,121644.551
9,155017,174189.603
9,155554,174144.873
9,155589,167428.2
9,158965,128453.801
9,158983,128941.441
9,155877,199918.592
9,154556,106868.979
9,155252,184272.819
9,154735,124485.074
9,156750,160651.377
9,155664,110787.883
9,156004,113502.387
9,159382,132946.354
9,154960,171501.723
9,156218,121110.098
9,155028,134235.596
9,158609,119924.31
9,158414,116364.532
9,154652,179224
9,155067,120825.842
9,154944,170764.393
9,155888,188900.801
9,155603,192040.629
9,156213,123438.793
9,158506,133658.713
9,159008,120673.109
9,159284,115260.153
9,158199,128374.826
9,156530,120670.291
9,158434,110534.746
9,159419,128086.871
9,156171,169091.87
9,157972,149754.566
9,159009,125195.566
9,158172,120565.653
9,157182,120941.965
9,156459,160572.198
9,159489,108975.027
9,156570,118423.241
9,158443,152051.984
9,154439,114710.403
9,157108,148003.951
9,156539,121206.391
9,155006,200034.193
9,158770,159781.726
9,155374,107980.956
9,155645,111492.857
9,155377,118513.284
9,155019,195853.32
9,154811,116518.042
9,155049,113368.088
9,159733,147730.415
9,155338,128397.702
9,155931,109721.237
9,156487,136420.284
9,156141,196056.878
9,156727,185213.251
9,154680,135244.142
9,158880,109273.502
9,156644,106585.254
9,156173,126571.737
9,158200,113722.354
9,155580,178850.528
9,159735,152381.924
9,155391,106801.879
9,156508,131256.757
9,156713,194473.453
9,156548,116413.194
9,156165,147360.843
9,154423,126550.242
9,158360,122547.82
9,156167,166867.901
9,159295,207965.875
9,155254,192734.356
9,155125,111339.487
9,157969,145822.901
9,156724,178764.411
10,50998,692954.801
10,67566,708088.192
10,113043,696229.723
10,14424,715245.452
10,101673,776425.736
10,19592,831585.632
10,64526,893053.007
10,95565,851740.141
10,141769,903428.331
10,31111,734289.764
10,139174,784839.89
10,92525,850263.913
10,9388,822308.444
10,112030,843609.058
10,6910,696719.172
10,98747,811938.683
10,60253,728703.774
10,67558,805433.975
10,85277,840558.275
10,97634,707027.006
10,40577,718273.712
10,107843,692558.71
10,21752,701459.022
10,140245,697463.791
10,61296,760051.096
10,132059,781423.388
10,34274,786058.033
